symbol,date,aes,n_events,n_unknown_ref,p_spread_one_tick,mean_spread_ticks,median_spread_ticks,p90_spread_ticks,n_trades,price,volume,hidden_share,at_touch_displayed,mean_order_size,trades_per_second,effective_half_spread_ticks,quoted_half_spread_ticks,fill_A,fill_k,fill_r2,hawkes_self,hawkes_cross,hawkes_branching,hawkes_delta,hawkes_lambda,hawkes_ks,hawkes_ks_p,hawkes_branching_single,hawkes_ks_p_single,rv_1s,preavg,tsrv,kernel,noise_var,vol_preavg_pct,optimal_sampling,rv_10s,eta_mid,eta,eta_continuations,eta_alternations,eta_se,implicit_spread_ticks,uz_variance,uz_vol_pct,grid_rv_over_uz,variance_inflation_pred,qr_mean_queue_emp,qr_moves_simulated,qr_holding_s,qr_vol_pct,qr_vol_half_pct,qr_mean_queue_sim,glft_half_spread_flat,glft_half_spread_ticks
AMZN,2019-08-30,64.63090689316687,575578,0,2.676854040104041e-07,45.28011485181098,42.0,69.0,16216,1775.731331586088,567758,0.2752228942612874,0.9982749228254948,35.01221016280217,0.7112280701754385,14.2180488469221,16.021090281203747,1.1347465361321625,12.495584301889604,0.9778997061378674,0.7773648099478088,0.08117588526797251,0.8585406952157812,0.6961889246798363,0.36481697359543785,0.21114643098845653,7.45536890978023e-202,0.7796262220475659,0.0,7.488610653746467e-05,7.69081854769503e-05,6.701010007426902e-05,7.394173985767532e-05,0.0,0.876973120893396,inf,7.729065511480546e-05,0.40665206679441557,1.3297872340425532,125,47,0.22753198067682615,-1.6595744680851061,7.683447701628722e-05,0.8765527765986896,0.9370526347198753,0.376,0.5328111743473515,2000,1.4295024159937266,0.07205070327794225,0.03602535163897112,1.1600917336193477,0.08126626101729001,8.126626101729
AMZN,2019-10-30,62.15127065445696,408013,0,1.7404057043133185e-05,60.00212848855163,57.0,89.0,12017,1772.6807103936092,470436,0.3318857400369019,0.9994086339444116,39.14754098360656,0.527061403508772,18.8388808397398,22.07834734126654,0.679182282482353,8.629516905715102,0.9900913368694062,0.7825940039827074,0.0923043091052376,0.874898313087945,0.6902896948774698,0.26565403020942274,0.2709294029590107,9.644636697471605e-245,0.7470013468741291,0.0,7.159177189866928e-05,6.952607514569221e-05,7.552588742146013e-05,6.157366709543083e-05,4.530354658609959e-12,0.8338229736922113,38903.64950052103,6.665085498447904e-05,0.24287151962428716,0.828125,53,32,0.18539261679819197,-0.65625,7.27894172398291e-05,0.8531671421229786,0.9826184459471445,0.6037735849056604,0.8748574995310285,2000,1.9366014780360543,0.06200936446978148,0.03100468223489074,1.487571575026713,0.1176768154927832,11.767681549278318
AMZN,2019-12-30,66.32026612297457,535578,0,1.9450759412964457e-05,57.72359233793081,53.0,92.0,16871,1854.00634776836,631366,0.4399635076960115,0.9974217742880581,37.42315215458479,0.7399561403508772,19.286200632837218,24.224527295358897,0.9100653477058347,7.58297987803179,0.9917172701800592,0.8446104884266706,0.06456391641309184,0.9091744048397625,0.7800465720135787,0.37114101667673216,0.24672354532606816,2.8748412130891423e-204,0.7934597706335103,0.0,9.69482249071044e-05,0.0001510001341538187,0.00021919656160456372,0.00019441896069456873,0.0,1.2288211186084763,inf,0.00011758773063516155,0.15890850722311398,0.8035714285714286,90,56,0.13676836224996058,-0.6071428571428572,9.40574934591966e-05,0.9698324260365633,0.983270600327884,0.6222222222222222,0.7112465091800988,2000,2.0608995792812284,0.057473586180468994,0.028736793090234497,1.2659471761237873,0.13390915039515755,13.390915039515754
AMZN,2020-01-30,64.96650185066828,670235,0,1.9265383710316138e-05,61.07811822739553,58.0,94.0,21033,1862.2339547235295,689960,0.38293234390399444,0.9985321100917431,32.803689440403176,0.9225,18.38781009174312,22.101578471925073,1.3291389499861082,9.556271780506504,0.9675746007610938,0.8200550312339179,0.09183852401177979,0.9118935552456977,0.728216507222138,0.4645503083251968,0.253666944712696,0.0,0.7853953884481959,0.0,0.00010483178022253183,0.00012393618534671378,7.119282127957028e-05,0.00010001339687512289,0.0,1.1132662994392393,inf,0.00011881134103505347,0.20394906097247234,1.150943396226415,122,53,0.18934556605708855,-1.3018867924528301,0.00011865984073420411,1.0893109782527859,0.9636874976167503,0.43442622950819676,0.6430271668206337,2000,1.6613415683651276,0.0637300445177593,0.03186502225887965,1.321542999288836,0.10625626466115685,10.625626466115685
CSCO,2019-01-30,325.1265786016716,821440,0,0.9919298910470347,1.0122821214038342,1.0,1.0,9183,46.40806690623979,4022792,0.10842444749815551,0.9699279379157428,438.0694762060329,0.4027631578947368,0.49962444567627495,0.5459544811063922,0.40688670976829333,386.79832009033976,0.8077661414832181,0.7479969193336623,0.10889806886872208,0.8568949882023844,0.6390988504649402,0.20258865286398087,0.17700261198487183,1.30873811925902e-96,0.7284164593824383,0.0,0.0001636593251904159,0.0001214128176813984,0.00013076437103199325,0.00012439690496666663,9.265438375687565e-11,1.1018748462570438,7543.606864011518,0.000130838380732515,0.795605162190443,0.8278688524590164,1010,610,0.04245153964462161,-0.6557377049180328,0.00015697337814552455,1.2528901713459348,0.6415737555734548,0.6039603960396039,8.350388000690312,2000,2.730933606827085,1.9946140743451537,0.9973070371725768,17.809968387192388,0.0026562317200223714,0.2656231720022371
CSCO,2019-03-27,206.27018436109344,1099801,0,0.9937155888044542,1.0075832567815506,1.0,1.0,12466,53.07442840526231,3368191,0.11231162365792201,0.9673804282569541,270.190197336756,0.5467543859649123,0.47091054632779666,0.516444729664688,0.4653656420783105,9.017651221583424,0.18433988032349435,0.62153994769039,0.09766748227253315,0.7192074299629232,0.5238724654178568,0.2747636602644503,0.21875903744942046,4.0323158393775056e-215,0.6435471488883568,0.0,0.0001625724620139701,8.376476090054958e-05,8.165665573205952e-05,8.56497544638176e-05,1.7282542196295693e-10,0.9152309047478105,3887.0114601094433,0.00010218918646432664,0.7272222222222222,0.6705336426914154,1156,862,0.03017509204946056,-0.3410672853828307,0.0001005129216422606,1.0025613280107137,0.7484079780760894,0.745674740484429,9.373710990108536,95,,,,,0.1126225681850032,11.262256818500319
CSCO,2019-07-30,225.14592755700946,541311,0,0.9742402931524885,1.0565878679674148,1.0,1.0,6024,56.65327647742364,1419273,0.15969232135043787,0.9674908424908425,235.6030876494024,0.26421052631578945,0.47477106227106225,0.5195053120849934,0.2058970583736306,13.949154443105567,0.17123248049938267,0.695969100427192,0.06524696442302266,0.7612160648502146,0.6307221360041693,0.13273320746060427,0.18930179458519195,5.680893692243791e-61,0.6389637991049385,5.18180537787162e-222,5.675347430812361e-05,4.354806901246371e-05,3.586693422776376e-05,4.1651574313774975e-05,2.8962016720165762e-11,0.6599096075407882,8268.119367323072,4.884644487348892e-05,0.6335985025737014,0.6536523929471033,519,397,0.04358285335422966,-0.3073047858942066,4.713153463470747e-05,0.6865241047094229,0.7846736598667566,0.7649325626204239,7.117070365836624,2000,5.890059077242393,1.112559051687368,0.556279525843684,14.561198211616007,0.07285660418102104,7.285660418102103
CSCO,2019-08-30,186.95336684785826,726845,0,0.9716402502547301,1.0383762613334448,1.0,1.0,10377,46.83090099257975,2818463,0.17961172454632188,0.9494283792871554,271.60672641418523,0.45513157894736844,0.4604425016812374,0.530837428929363,0.33949679989283144,11.715687153215468,0.16169317544237793,0.7099047550661268,0.0951420611971494,0.8050468162632762,0.6147626938689774,0.22915953528105776,0.19701486954857828,4.582427137253185e-122,0.7028824956265574,0.0,0.00013734994407167456,0.00011101640685388779,0.0001118668084496767,0.00011286717078211248,5.7758104827487607e-11,1.0536432358910097,9738.59169422404,0.00010999914791954388,0.5528546497132885,0.6988727858293076,868,621,0.036731597399022146,-0.39774557165861507,0.00010817806622042193,1.0400868532022791,0.7325639309095782,0.7154377880184332,7.599344080376896,2000,5.064796496879013,1.4514243849758084,0.7257121924879042,18.813499302420045,0.08670513283873188,8.670513283873188
CSCO,2019-10-30,231.38502783948485,681874,0,0.9661428048008666,1.0383239802637438,1.0,1.0,9078,47.36097132628333,2022735,0.11903536548287344,0.949088453747468,222.8172504957039,0.3981578947368421,0.4761282916948008,0.5338180215906587,0.5700545640141782,485.22903182765157,0.8396866002788529,0.7173224868429282,0.11230485823301257,0.8296273450759408,0.6050176286099156,0.19991401026177533,0.17659636994403788,2.596993939274909e-100,0.7114840654682516,0.0,0.00014782917050300574,8.373747642100791e-05,6.90894289834173e-05,6.996128792451515e-05,1.4055319362888673e-10,0.9150818347066448,4460.320877835026,9.845965507249301e-05,0.5168321104876996,0.6342182890855457,860,678,0.03257263231214869,-0.26843657817109134,0.00010638286986025159,1.031420718524946,0.8012628075847242,0.7883720930232558,7.290879390704446,2000,5.407741477901651,1.388926829593793,0.6944634147968965,17.38690311782261,0.0021150843083726444,0.21150843083726445
CSCO,2019-12-30,238.2913113898817,550474,0,0.9905113756292392,1.0132376477799865,1.0,1.0,5698,47.51729273429273,1907733,0.1661715764208094,0.9549433573635427,334.8074763074763,0.2499122807017544,0.4619155509783728,0.5358897858897859,0.19232741769646952,14.28254695367438,0.14799929950037405,0.6924169129824177,0.1268934333074139,0.8193103462898316,0.5655234796750038,0.12564318264250113,0.1901511001165715,8.231240916959981e-60,0.6763020614804838,3.575050346304482e-197,6.866107523661663e-05,4.910233463696446e-05,4.4617292897774275e-05,4.8330293940877585e-05,4.2894420733752746e-11,0.7007305804441851,6893.62348033243,5.2887533435808875e-05,0.5652282990466633,0.7385321100917431,483,327,0.05288888972668272,-0.47706422018348627,5.69078358727913e-05,0.7543728247543869,0.6856468103992552,0.6770186335403726,11.973260233875264,30,,,,,0.0711624528246159,7.11624528246159
CSCO,2020-01-30,232.15482817386888,1125655,0,0.9684357972537204,1.0454681938607682,1.0,1.0,9074,46.65305170817721,2227434,0.12281710703886176,0.9333151134189669,245.47432223936522,0.3979824561403509,0.4443304181470347,0.5240246859158034,0.3254080464240512,11.68150398629004,0.21491801711730274,0.6469378018278946,0.14832348900390657,0.7952612908318012,0.49861431282398805,0.2003185692399313,0.13707380560868687,5.3165877858735596e-67,0.63170155555625,0.0,0.000186548864551892,0.0001617884922682242,0.00012660620522320762,0.0001604130216608336,5.4301205494225184e-11,1.2719610539172346,13043.839330424154,0.00015747583625652938,0.48450155763239877,0.7161125319693095,1120,782,0.033371378160676896,-0.4322250639386189,0.0001494799626570171,1.2226199845291958,0.7177013932808898,0.6982142857142857,6.558870997496533,2000,3.9854341087977514,1.6424420470916392,0.8212210235458196,18.204440899664444,0.08696057283715504,8.696057283715504
GOOG,2019-01-30,41.096724730127576,1674572,0,5.881184255585656e-07,60.55398182503961,57.0,94.0,7308,1078.6080244252873,295853,0.27600869350657253,0.9951940850277264,40.48344280240832,0.32052631578947366,19.261055452865065,21.733511220580183,0.45385711608867857,8.077728597160652,0.9872214277672803,0.6003218001176176,0.1723554657027583,0.7726772658203759,0.4279663344148593,0.1599351528715968,0.20042551074960785,5.406745692905658e-99,0.7477513009875607,0.0,0.00016424412694098997,0.0001357441514940053,0.00012122883739233199,0.00012017745670033365,6.250049440561904e-11,1.1650929211612493,10565.055572729227,0.0001447851232908127,0.6661887008890164,0.6578947368421053,75,57,0.11560465397552092,-0.3157894736842106,0.0001574614453909244,1.254836425160365,0.9908395559831976,0.7599999999999999,1.2235401052922996,2000,2.206447273917103,0.09547672307002442,0.04773836153501221,2.046497632189787,0.12572446414639402,12.572446414639401
GOOG,2019-03-27,37.47505809885077,1442589,0,1.4213941823189791e-05,63.40708334739308,60.0,92.0,9995,1170.0413423011505,379483,0.3332797516621298,0.9968435292349316,37.96728364182091,0.43837719298245614,18.22041935968736,20.442321160580292,0.7802899911197448,10.71098509059388,0.948508431952223,0.7720176844937545,0.07502615479100566,0.8470438392847602,0.6969915297027489,0.21954253186672398,0.25012243540408213,2.663453433397623e-165,0.7703896418593793,0.0,0.0001522651688986011,0.00016224440344577372,0.00016097563096704825,0.00017351844502111626,0.0,1.2737519516992848,inf,0.00015736832510516085,0.7341948147542324,0.4673913043478261,86,92,0.07010475729328801,0.06521739130434778,0.00013702021417617523,1.1705563385680129,1.0018374703736925,1.069767441860465,1.392861369876912,2000,1.1714161319451297,0.120795601588154,0.060397800794077,1.982996256709482,0.09481003994152767,9.481003994152767
GOOG,2019-07-30,58.3648016194332,820654,0,3.4937697409871947e-06,45.38812176294637,42.0,68.0,7667,1228.6406040302595,297148,0.27273614495133736,0.9952284822903285,38.7567497065345,0.3362719298245614,13.56219122774821,15.322942480761705,0.48285436136477705,11.76476763933803,0.9888290327031989,0.7485905781452051,0.07148550613078694,0.8200760842759921,0.6771050720144182,0.16851472514483593,0.34836634551648293,8.667720102047112e-275,0.7676176475356268,0.0,6.999082978603438e-05,7.586229401686106e-05,5.235077058152539e-05,5.6502637752629605e-05,0.0,0.8709896326412907,inf,8.566029166485433e-05,0.7454912347080338,0.7661290322580645,95,62,0.12508179325221108,-0.532258064516129,6.0146886689770554e-05,0.7755442391622193,0.9849727959038916,0.6526315789473685,1.130586056430318,2000,2.0871337266433576,0.08618028519004059,0.043090142595020295,1.6041516742285036,0.0863309355110188,8.63309355110188
GOOG,2019-08-30,55.60078786525067,1190995,0,9.423373143386628e-06,60.64393183381312,59.0,89.0,6085,1188.9332996713229,198384,0.2930075006048875,0.9980829139707644,32.60213640098603,0.2668859649122807,18.423206326383898,20.911092851273626,0.4994280337964062,10.935557084476416,0.9335781011009354,0.6855403906756568,0.09058238694003029,0.776122777615687,0.5949580037356265,0.13374541421043035,0.25016473062103983,3.2545949706322076e-103,0.7325273660945211,0.0,8.114128203933366e-05,7.539120522454273e-05,7.164856644719392e-05,7.632813534288821e-05,1.2609928189701068e-11,0.8682810905723027,20751.622164115142,7.390693918255258e-05,0.5609212481426449,0.6851851851851852,37,27,0.1734263992239134,-0.37037037037037046,8.060757327672571e-05,0.8978172045395751,0.9880253808296938,0.7297297297297297,0.6996473053992943,2000,1.740990561530395,0.09751068996258372,0.04875534498129186,1.4787219322171783,0.09287387784700865,9.287387784700865
GOOG,2019-10-30,53.72050078892212,757528,0,2.298900731610134e-06,53.54000912872336,50.0,80.0,10142,1261.1164757345691,371237,0.3053278633325881,0.9976438909458095,36.60392427529087,0.4448245614035088,16.027539548973408,19.178613685663578,0.5164248692128562,8.884842594895963,0.9847200119990631,0.7623102147587898,0.09823064562549581,0.8605408603842856,0.664079569133294,0.22334213289225377,0.3030919902372611,2.593996769001892e-239,0.789270475209119,0.0,7.29584899454212e-05,7.544042987269054e-05,8.229194619067663e-05,7.789235297976512e-05,0.0,0.868564504643671,inf,6.925499021886032e-05,0.6712675408327582,0.6666666666666666,100,75,0.1018350154434631,-0.33333333333333326,6.747905717790185e-05,0.8214563724136654,0.9889294415477602,0.75,0.901622998539427,2000,1.543579176332982,0.09763112048978208,0.04881556024489104,1.2724245814342419,0.11430247270226564,11.430247270226564
GOOG,2019-12-30,34.16199773771795,666852,0,1.1171535216837004e-07,50.77317687342155,46.0,79.0,8213,1337.2762673566297,241050,0.42969923252437253,0.997741530740276,29.349811274808232,0.36021929824561405,16.3236486825596,19.96481188359917,0.4338898487830641,9.95222558730173,0.9870360995858382,0.7313418787003725,0.10896763296915349,0.8403095116695259,0.622374245731219,0.1813929112282712,0.25932563654527463,2.9902182457599253e-141,0.7379355972949362,0.0,5.552893986114884e-05,4.7924036701071914e-05,5.216096599537898e-05,6.009097474976627e-05,1.6677565505129274e-11,0.692271888069073,12732.89509147282,4.401457591957378e-05,0.4772292716843386,0.6509433962264151,69,53,0.11889419771011465,-0.3018867924528301,4.789856309658339e-05,0.6920878780659533,0.9881612677551026,0.7681159420289856,1.064224260443094,2000,1.6954389058959072,0.08785079966394066,0.04392539983197033,1.613116193843327,0.10205181591158825,10.205181591158825
GOOG,2020-01-30,40.11828456184603,1269039,0,1.671430130562345e-05,65.06737159459742,62.0,96.0,9282,1444.9569233678085,320409,0.35162245754644844,0.9984530766586456,34.51939237233355,0.40710526315789475,20.588991062220693,23.16537384184443,0.6932107025236716,9.258145569698492,0.9535176343108371,0.6981122749963691,0.11195911974996701,0.810071394746336,0.5861531552464021,0.20395894807608692,0.2587719670994395,1.2464619716807519e-196,0.7739223406761514,0.0,0.00011407544625107195,0.00013012259586796344,8.443803593870181e-05,0.00010934408468025425,0.0,1.140712916854909,inf,0.0001270794874495093,1.087173217980064,0.8103448275862069,94,58,0.13530496546364304,-0.6206896551724137,0.0001170420788516604,1.0818598747141905,0.9845861520989269,0.6170212765957447,1.0494636050760635,2000,1.0623796735684417,0.10271010000822889,0.051355050004114444,1.323614946664276,0.1096875733070638,10.96875733070638
INTC,2019-01-30,263.2847332510666,1165407,0,0.9900223328330661,1.0156906407105628,1.0,1.0,12768,47.01828908991228,5220424,0.09368970796241838,0.9630780823208063,408.86779448621553,0.56,0.48340303287180936,0.5399436090225563,0.5417672060917933,421.46468402197655,0.7677875725387677,0.6450248840661665,0.1187868670660869,0.7638117511322534,0.5262380170000797,0.2808845529040199,0.1695977604979168,3.29691601379913e-145,0.6851012900798663,0.0,0.00022795527084255046,0.00014717736440233948,0.0001516339894349031,0.0001512659672226545,1.7714763952045425e-10,1.21316678326741,5567.374518368987,0.00016805000288184956,0.6813144822315629,0.6540354330708661,1329,1016,0.027256077561220293,-0.3080708661417322,0.00016922244793199368,1.30085528761655,0.7816021607858873,0.7644845748683221,5.929659803005257,2000,1.5212084399635326,2.6378296385661106,1.3189148192830553,20.322854783228546,0.002433069221316498,0.2433069221316498
INTC,2019-03-27,303.01731600418566,1418635,0,0.996519835591137,1.0038516053634283,1.0,1.0,11782,53.28577822101511,3733110,0.08329167905580066,0.979696451904714,316.8485825836021,0.5167543859649123,0.48285656849934666,0.5204973688677643,0.45865591196745104,5.9001291332711485,0.17273557178618737,0.6317363614271105,0.13643700648234103,0.7681733679094516,0.4952993549447695,0.25884364878472665,0.2157776324366543,3.334534823200067e-207,0.648202563494956,0.0,0.00017634903280487537,0.00013611844681879785,0.00012747414475118484,0.00012812618743330867,8.82501282955174e-11,1.1666981049903091,8409.71147216607,0.00014602680887049185,0.6857034795763994,0.7182182182182182,1435,999,0.029594295741410898,-0.4364364364364364,0.00013829530574346646,1.1759902454674804,0.7125537755654546,0.6961672473867596,5.302146979119032,2000,1.1432500846773614,2.68488689260767,1.342443446303835,17.604550495790154,0.1721142618451434,17.211426184514337
INTC,2019-07-30,208.5730712377791,815481,0,0.9860625559323406,1.016842696947599,1.0,1.0,9170,51.98716252998909,2694705,0.10837624155519807,0.9772023641992682,293.860959651036,0.4021929824561403,0.48093160709259775,0.5219738276990186,0.32942494563112346,9.228573179996943,0.15735051070321315,0.6963477189073094,0.09265578567711844,0.7890035045844278,0.603691933230191,0.20170056082582563,0.23315515511563323,8.563560649270798e-166,0.7012674072432389,0.0,9.256957911174662e-05,8.116674874254587e-05,6.621773210707698e-05,7.623163087087228e-05,2.5006755343759186e-11,0.900925905624574,13810.006175260118,8.194356655524975e-05,0.5048793711032801,0.615689381933439,777,631,0.032994215167755275,-0.23137876386687806,7.779830742657507e-05,0.8820334881770368,0.8275359532257651,0.8120978120978121,9.709845916933581,75,,,,,0.11006211309006965,11.006211309006964
INTC,2019-08-30,192.97418659516723,973547,0,0.9923163749511484,1.0098850780322481,1.0,1.0,9373,47.47053624239838,3024851,0.09933712437406007,0.9781406373452726,322.7196201856396,0.4110964912280702,0.48138925467474325,0.5245919129414275,0.3539667404855876,7.981670319944537,0.17657484889252983,0.7174959359730942,0.10619717652730812,0.8236931125004023,0.6112987594457862,0.2040687432748352,0.23927186457865687,9.84501657772137e-186,0.7352546982967629,0.0,0.00011795066737558383,9.2330109580023e-05,8.370220863225025e-05,9.494790261217121e-05,5.619332054402554e-11,0.9608855789323878,8771.740454425062,9.719717659175333e-05,0.5916718458669982,0.7050290135396519,729,517,0.040537501244669094,-0.4100580270793038,8.665300195884738e-05,0.9308759421042494,0.7225952886659169,0.7091906721536351,10.80157715538363,2000,5.297430739378663,1.4000745053218568,0.7000372526609284,24.380602454414692,0.12724618097473225,12.724618097473225
INTC,2019-10-30,165.7944512946979,934342,0,0.9558023493553953,1.0551786211107168,1.0,1.0,13386,56.23984787090991,3201347,0.12652142988560752,0.9594175669328323,239.15635738831614,0.5871052631578947,0.4894044152184124,0.5500149409831167,0.682132119816513,414.19297283975476,0.8462376384704136,0.7226639440990308,0.1447735126808463,0.867437456779877,0.5778904314181845,0.2942318438199808,0.21131613224813794,1.2615983913033145e-209,0.7553596829325987,0.0,0.00017234973385807316,0.00011194343477685628,0.00011271398002553547,9.992864305176076e-05,1.324711161528103e-10,1.058033245114993,5630.73330804098,0.00012810416264850025,0.540267592949955,0.6878198567041965,1344,977,0.028917807563809583,-0.3756397134083931,0.00015009796347055816,1.2251447403084998,0.7591397072401818,0.7269345238095238,8.062551223892745,58,,,,,0.0024708609133863193,0.24708609133863194
INTC,2019-12-30,193.25353534491828,752835,0,0.9932793044674586,1.0086396304444922,1.0,1.0,9510,59.650170294426914,2467291,0.16256412397240536,0.9694091353540998,259.44174553102,0.41710526315789476,0.47444196116776083,0.5324921135646687,0.33705237936856985,9.023066667847774,0.13980310962398346,0.7241212673800264,0.14685438606635504,0.8709756534463814,0.5772668813136713,0.20966886935842197,0.34068298814242626,0.0,0.7687085895118606,0.0,7.347512676176996e-05,5.7021090354221624e-05,5.5363915929020154e-05,6.634887266102987e-05,3.608372969839282e-11,0.755123104892319,8546.652915666571,5.709242370394325e-05,0.6446109693877551,0.7855626326963907,740,471,0.046304859957730704,-0.5711252653927814,6.299705778957759e-05,0.7937068589194476,0.6584801916508457,0.6364864864864864,8.636627061099984,2000,5.921734536332563,1.053832950158637,0.5269164750793185,20.877305974613307,0.11256685680770587,11.256685680770586
